year,region_code,region_name,lat,lon
2024,0173,Oldenzaal,52.30805756892565,6.911733272234209
2024,0175,Ommen,52.51586436634455,6.434282699394797
2024,0177,Raalte,52.38761626841801,6.279230256516213
2024,0180,Staphorst,52.6334239665142,6.206996001138548
2024,0183,Tubbergen,52.41082285120189,6.7772724623275895
2024,0184,Urk,52.6655627026561,5.624219760613311
2024,0189,Wierden,52.344718467846306,6.559980607291523
2024,0193,Zwolle,52.518839511224854,6.119329678235374
2024,0197,Aalten,51.92145720512072,6.560752855095041
2024,0200,Apeldoorn,52.18930158188878,5.921190241684941
2024,0202,Arnhem,52.000954105297886,5.892951070418939
2024,0203,Barneveld,52.16850523922946,5.640444424028053
2024,0209,Beuningen,51.86248759994542,5.740202727126549
2024,0213,Brummen,52.10855246193812,6.118038181773892
2024,0214,Buren,51.93852220324715,5.403423948304336
2024,0216,Culemborg,51.945989701110285,5.20833456383455
2024,0221,Doesburg,52.020049413000976,6.14728076445082
2024,0222,Doetinchem,51.960548154163526,6.287086344421813
2024,0225,Druten,51.8740898741161,5.617939802664031
2024,0226,Duiven,51.94663563701236,6.018137591850689
2024,0228,Ede,52.076178422329676,5.727330731118496
2024,0230,Elburg,52.41242440691437,5.84959632225978
2024,0232,Epe,52.32563385948442,5.9552696850190685
2024,0233,Ermelo,52.28829097371751,5.668201799066069
2024,0243,Harderwijk,52.34042854228509,5.654754177460429
2024,0244,Hattem,52.47522029862182,6.05236292561721
2024,0246,Heerde,52.40641240105454,6.051320313690832
2024,0252,Heumen,51.77780027126915,5.818747815793751
2024,0262,Lochem,52.17918891405545,6.348588998325607
2024,0263,Maasdriel,51.77592804378156,5.298914522503545
2024,0267,Nijkerk,52.212102712649276,5.4848889065497035
2024,0268,Nijmegen,51.839391909402934,5.838167964593777
2024,0269,Oldebroek,52.45645050485674,5.937932877042192
2024,0273,Putten,52.24343023747323,5.585102528376528
2024,0274,Renkum,51.99001155525945,5.784138778992137
2024,0275,Rheden,52.03289688479397,6.050570215334265
2024,0277,Rozendaal,52.04221242125456,5.967728373895337
2024,0279,Scherpenzeel,52.088720496296645,5.501863587924737
2024,0281,Tiel,51.88511921636368,5.407964571885098
2024,0285,Voorst,52.225923210216806,6.098742568309035
2024,0289,Wageningen,51.97333947563292,5.663987601087323
2024,0293,Westervoort,51.95648279911274,5.9703182108217705
2024,0294,Winterswijk,51.970052010860144,6.726044505507195
2024,0296,Wijchen,51.817120754565224,5.702060549022222
2024,0297,Zaltbommel,51.79220244016285,5.159439454373971
2024,0299,Zevenaar,51.92330841309556,6.085529306549116
2024,0301,Zutphen,52.13681757055361,6.233785235747779
2024,0302,Nunspeet,52.339225029341705,5.786415146878412
2024,0303,Dronten,52.50197411807976,5.701426432440992
2024,0307,Amersfoort,52.174190941030844,5.3840668292675575
2024,0308,Baarn,52.20319155180676,5.2626538613126765
2024,0310,De Bilt,52.14210209468947,5.1739481084917935
2024,0312,Bunnik,52.042700982624396,5.215016297894543
2024,0313,Bunschoten,52.2393083754379,5.358297089775507
2024,0317,Eemnes,52.25052116590739,5.280454191324624
2024,0321,Houten,52.00449924234737,5.181906041940774
2024,0327,Leusden,52.12234186767561,5.415561034056611
2024,0331,Lopik,51.985201998964165,4.945337118293455
2024,0335,Montfoort,52.04799996243067,4.943645641635474
2024,0339,Renswoude,52.068719913256714,5.534359142177637
2024,0340,Rhenen,51.980536627676834,5.562299861706642
